NUM_LOOP,FREQ,EVAL_BITS,REP_BITS,BOARD_NUM
727,27,6,131,0
728,27,6,131,0
729,39,6,131,0
730,24,6,131,0
731,12,6,131,0
732,9,6,131,0
733,227,6,131,0
734,15,6,131,0
735,179,6,131,0
736,77,6,131,0
737,15,6,131,0
738,24,6,131,0
739,38,6,131,0
740,119,6,131,0
741,34,6,131,0
742,16,6,131,0
743,21,6,131,0
744,15,6,131,0
745,14,6,131,0
746,32,6,131,0
747,41,6,131,0
748,72,6,131,0
749,38,6,131,0
750,18,6,131,0
751,16,6,131,0
752,17,6,131,0
753,32,6,131,0
754,31,6,131,0
755,16,6,131,0
756,25,6,131,0
757,33,6,131,0
758,44,6,131,0
759,30,6,131,0
760,28,6,131,0
761,186,6,131,0
762,41,6,131,0
763,32,6,131,0
764,66,6,131,0
765,20,6,131,0
766,29,6,131,0
767,200,6,131,0
768,69,6,131,0
769,35,6,131,0
770,18,6,131,0
771,141,6,131,0
772,103,6,131,0
773,233,6,131,0
774,41,6,131,0
775,30,6,131,0
776,57,6,131,0
777,44,6,131,0
778,20,6,131,0
779,85,6,131,0
780,42,6,131,0
781,221,6,131,0
782,51,6,131,0
783,25,6,131,0
784,20,6,131,0
785,228,6,131,0
786,27,6,131,0
787,19,6,131,0
788,38,6,131,0
789,229,6,131,0
790,58,6,131,0
791,19,6,131,0
792,29,6,131,0
793,16,6,131,0
794,138,6,131,0
795,13,6,131,0
796,29,6,131,0
797,18,6,131,0
798,57,6,131,0
799,27,6,131,0
800,18,6,131,0
801,11,6,131,0
802,23,6,131,0
803,54,6,131,0
804,23,6,131,0
805,30,6,131,0
806,42,6,131,0
807,48,6,131,0
808,136,6,131,0
809,36,6,131,0
810,36,6,131,0
811,44,6,131,0
812,56,6,131,0
813,211,6,131,0
814,22,6,131,0
815,21,6,131,0
816,18,6,131,0
817,227,6,131,0
818,13,6,131,0
819,86,6,131,0
820,14,6,131,0
821,19,6,131,0
822,21,6,131,0
823,28,6,131,0
824,71,6,131,0
825,223,6,131,0
826,67,6,131,0
827,78,6,131,0
828,14,6,131,0
829,52,6,131,0
830,20,6,131,0
831,30,6,131,0
832,39,6,131,0
833,30,6,131,0
834,31,6,131,0
835,107,6,131,0
836,74,6,131,0
837,25,6,131,0
838,10,6,131,0
839,24,6,131,0
840,20,6,131,0
841,39,6,131,0
842,132,6,131,0
843,77,6,131,0
844,37,6,131,0
845,45,6,131,0
846,228,6,131,0
847,33,6,131,0
848,41,6,131,0
849,15,6,131,0
850,30,6,131,0
851,41,6,131,0
852,39,6,131,0
853,59,6,131,0
854,46,6,131,0
855,28,6,131,0
856,12,6,131,0
857,43,6,131,0
858,21,6,131,0
859,21,6,131,0
860,26,6,131,0
861,11,6,131,0
862,29,6,131,0
863,74,6,131,0
864,28,6,131,0
865,17,6,131,0
866,15,6,131,0
867,30,6,131,0
868,15,6,131,0
869,232,6,131,0
870,40,6,131,0
871,19,6,131,0
872,27,6,131,0
873,31,6,131,0
874,14,6,131,0
875,20,6,131,0
876,28,6,131,0
877,71,6,131,0
878,33,6,131,0
879,52,6,131,0
880,26,6,131,0
881,23,6,131,0
882,18,6,131,0
883,29,6,131,0
884,15,6,131,0
885,205,6,131,0
886,148,6,131,0
887,19,6,131,0
888,53,6,131,0
889,40,6,131,0
890,21,6,131,0
891,226,6,131,0
892,22,6,131,0
893,35,6,131,0
894,60,6,131,0
895,124,6,131,0
896,32,6,131,0
897,17,6,131,0
898,108,6,131,0
899,33,6,131,0
900,27,6,131,0
901,230,6,131,0
902,26,6,131,0
903,113,6,131,0
904,32,6,131,0
905,50,6,131,0
906,28,6,131,0
907,167,6,131,0
908,33,6,131,0
909,17,6,131,0
910,17,6,131,0
911,56,6,131,0
912,39,6,131,0
913,101,6,131,0
914,22,6,131,0
915,116,6,131,0
916,223,6,131,0
917,19,6,131,0
918,32,6,131,0
919,217,6,131,0
920,44,6,131,0
921,19,6,131,0
922,14,6,131,0
923,52,6,131,0
924,25,6,131,0
925,8,6,131,0
926,33,6,131,0
927,20,6,131,0
928,17,6,131,0
929,23,6,131,0
930,23,6,131,0
931,25,6,131,0
932,135,6,131,0
933,18,6,131,0
934,51,6,131,0
935,204,6,131,0
936,55,6,131,0
937,196,6,131,0
938,9,6,131,0
939,34,6,131,0
940,39,6,131,0
941,37,6,131,0
942,12,6,131,0
943,33,6,131,0
944,15,6,131,0
945,110,6,131,0
946,23,6,131,0
947,7,6,131,0
948,26,6,131,0
949,12,6,131,0
950,48,6,131,0
951,27,6,131,0
952,24,6,131,0
953,45,6,131,0
954,45,6,131,0
955,18,6,131,0
956,50,6,131,0
957,10,6,131,0
958,28,6,131,0
959,93,6,131,0
960,63,6,131,0
961,19,6,131,0
962,33,6,131,0
963,14,6,131,0
964,25,6,131,0
965,51,6,131,0
966,25,6,131,0
967,54,6,131,0
968,12,6,131,0
969,21,6,131,0
970,29,6,131,0
971,11,6,131,0
972,23,6,131,0
973,24,6,131,0
974,97,6,131,0
975,42,6,131,0
976,29,6,131,0
977,25,6,131,0
978,12,6,131,0
979,18,6,131,0
980,20,6,131,0
981,74,6,131,0
982,35,6,131,0
983,59,6,131,0
984,54,6,131,0
985,13,6,131,0
986,145,6,131,0
987,34,6,131,0
988,14,6,131,0
989,50,6,131,0
990,20,6,131,0
991,45,6,131,0
992,8,6,131,0
993,226,6,131,0
994,17,6,131,0
995,23,6,131,0
996,31,6,131,0
997,21,6,131,0
998,17,6,131,0
999,62,6,131,0
1000,51,6,131,0
1001,224,6,131,0
1002,13,6,131,0
1003,102,6,131,0
1004,68,6,131,0
1005,13,6,131,0
1006,28,6,131,0
1007,20,6,131,0
1008,13,6,131,0
1009,32,6,131,0
1010,124,6,131,0
1011,16,6,131,0
1012,71,6,131,0
1013,216,6,131,0
1014,48,6,131,0
1015,75,6,131,0
1016,22,6,131,0
1017,160,6,131,0
1018,64,6,131,0
1019,18,6,131,0
1020,37,6,131,0
1021,65,6,131,0
1022,18,6,131,0
1023,45,6,131,0
1024,21,6,131,0
1025,180,6,131,0
1026,26,6,131,0
1027,34,6,131,0
1028,14,6,131,0
1029,121,6,131,0
1030,36,6,131,0
1031,39,6,131,0
1032,30,6,131,0
1033,22,6,131,0
1034,14,6,131,0
1035,224,6,131,0
1036,199,6,131,0
1037,53,6,131,0
1038,70,6,131,0
1039,96,6,131,0
1040,14,6,131,0
1041,35,6,131,0
1042,12,6,131,0
1043,50,6,131,0
1044,15,6,131,0
1045,57,6,131,0
1046,9,6,131,0
1047,55,6,131,0
1048,14,6,131,0
1049,225,6,131,0
1050,201,6,131,0
1051,46,6,131,0
1052,78,6,131,0
1053,39,6,131,0
1054,44,6,131,0
1055,86,6,131,0
1056,19,6,131,0
1057,28,6,131,0
1058,15,6,131,0
1059,29,6,131,0
1060,22,6,131,0
1061,207,6,131,0
1062,23,6,131,0
1063,47,6,131,0
1064,14,6,131,0
1065,31,6,131,0
1066,73,6,131,0
1067,74,6,131,0
1068,27,6,131,0
1069,221,6,131,0
1070,25,6,131,0
1071,153,6,131,0
1072,61,6,131,0
1073,25,6,131,0
1074,13,6,131,0
1075,28,6,131,0
1076,196,6,131,0
1077,12,6,131,0
1078,26,6,131,0
1079,27,6,131,0
1080,187,6,131,0
1081,12,6,131,0
1082,26,6,131,0
1083,10,6,131,0
1084,14,6,131,0
1085,212,6,131,0
1086,62,6,131,0
1087,12,6,131,0
1088,35,6,131,0
1089,20,6,131,0
1090,9,6,131,0
1091,47,6,131,0
1092,22,6,131,0
1093,226,6,131,0
1094,12,6,131,0
1095,15,6,131,0
1096,19,6,131,0
1097,28,6,131,0
1098,24,6,131,0
1099,48,6,131,0
1100,22,6,131,0
1101,70,6,131,0
1102,135,6,131,0
1103,45,6,131,0
1104,22,6,131,0
1105,19,6,131,0
1106,26,6,131,0
1107,11,6,131,0
1108,16,6,131,0
1109,16,6,131,0
1110,12,6,131,0
1111,59,6,131,0
1112,32,6,131,0
1113,184,6,131,0
1114,24,6,131,0
1115,16,6,131,0
1116,188,6,131,0
1117,28,6,131,0
1118,36,6,131,0
1119,25,6,131,0
1120,29,6,131,0
1121,18,6,131,0
1122,16,6,131,0
1123,40,6,131,0
1124,22,6,131,0
1125,47,6,131,0
1126,28,6,131,0
1127,10,6,131,0
1128,151,6,131,0
1129,227,6,131,0
1130,56,6,131,0
1131,26,6,131,0
1132,24,6,131,0
1133,26,6,131,0
1134,28,6,131,0
1135,14,6,131,0
1136,19,6,131,0
1137,25,6,131,0
1138,10,6,131,0
1139,22,6,131,0
1140,131,6,131,0
1141,16,6,131,0
1142,106,6,131,0
1143,39,6,131,0
1144,32,6,131,0
1145,28,6,131,0
1146,122,6,131,0
1147,15,6,131,0
1148,10,6,131,0
1149,7,6,131,0
1150,13,6,131,0
1151,19,6,131,0
1152,14,6,131,0
1153,56,6,131,0
1154,23,6,131,0
1155,45,6,131,0
1156,36,6,131,0
1157,18,6,131,0
1158,194,6,131,0
1159,31,6,131,0
1160,15,6,131,0
1161,224,6,131,0
1162,17,6,131,0
1163,25,6,131,0
1164,12,6,131,0
1165,19,6,131,0
1166,82,6,131,0
1167,31,6,131,0
1168,73,6,131,0
1169,48,6,131,0
1170,80,6,131,0
1171,51,6,131,0
1172,13,6,131,0
1173,34,6,131,0
1174,41,6,131,0
1175,21,6,131,0
1176,59,6,131,0
1177,14,6,131,0
1178,17,6,131,0
1179,35,6,131,0
1180,96,6,131,0
1181,14,6,131,0
1182,184,6,131,0
1183,27,6,131,0
1184,27,6,131,0
1185,202,6,131,0
1186,226,6,131,0
1187,82,6,131,0
1188,11,6,131,0
1189,15,6,131,0
1190,16,6,131,0
1191,153,6,131,0
1192,21,6,131,0
1193,32,6,131,0
1194,41,6,131,0
1195,18,6,131,0
1196,22,6,131,0
1197,69,6,131,0
1198,94,6,131,0
1199,58,6,131,0
1200,15,6,131,0
1201,25,6,131,0
1202,26,6,131,0
1203,70,6,131,0
1204,26,6,131,0
1205,25,6,131,0
1206,37,6,131,0
1207,14,6,131,0
1208,10,6,131,0
1209,35,6,131,0
1210,11,6,131,0
1211,72,6,131,0
1212,79,6,131,0
1213,40,6,131,0
1214,19,6,131,0
1215,12,6,131,0
1216,92,6,131,0
1217,33,6,131,0
1218,31,6,131,0
1219,27,6,131,0
1220,33,6,131,0
1221,91,6,131,0
1222,44,6,131,0
1223,14,6,131,0
1224,64,6,131,0
1225,228,6,131,0
1226,18,6,131,0
1227,10,6,131,0
1228,26,6,131,0
1229,10,6,131,0
1230,23,6,131,0
1231,84,6,131,0
1232,48,6,131,0
1233,46,6,131,0
1234,12,6,131,0
1235,43,6,131,0
1236,71,6,131,0
1237,23,6,131,0
1238,24,6,131,0
1239,20,6,131,0
1240,73,6,131,0
1241,225,6,131,0
1242,39,6,131,0
1243,13,6,131,0
1244,38,6,131,0
1245,19,6,131,0
1246,20,6,131,0
1247,24,6,131,0
1248,21,6,131,0
1249,102,6,131,0
1250,17,6,131,0
1251,19,6,131,0
1252,50,6,131,0
1253,18,6,131,0
1254,12,6,131,0
1255,15,6,131,0
1256,28,6,131,0
1257,53,6,131,0
1258,16,6,131,0
1259,211,6,131,0
1260,221,6,131,0
1261,82,6,131,0
1262,24,6,131,0
1263,175,6,131,0
1264,27,6,131,0
1265,23,6,131,0
1266,39,6,131,0
1267,29,6,131,0
1268,13,6,131,0
1269,92,6,131,0
1270,62,6,131,0
1271,19,6,131,0
1272,33,6,131,0
1273,33,6,131,0
1274,31,6,131,0
1275,53,6,131,0
1276,186,6,131,0
1277,13,6,131,0
1278,29,6,131,0
1279,20,6,131,0
